Entry,Index,NAME,ano(ANO1)
search2|SAVKOQ|1287,1288,SAVKOQ,28.0
search2|SAVMEH|1288,1289,SAVMEH,29.0
search2|SEKVEK|1289,1290,SEKVEK,29.0
search2|SEVBAZ|1290,1291,SEVBAZ,29.0
search2|SEVBED|1291,1292,SEVBED,29.0
search2|SEVBED|1292,1293,SEVBED,29.0
search2|SICDUD|1293,1294,SICDUD,29.0
search2|SIGDUK|1294,1295,SIGDUK,66.0
search2|SIGFAS|1295,1296,SIGFAS,67.0
search2|SIGFEW|1296,1297,SIGFEW,68.0
search2|SIGFIA|1297,1298,SIGFIA,64.0
search2|SIGHUO|1298,1299,SIGHUO,65.0
search2|SIKXOZ|1299,1300,SIKXOZ,25.0
search2|SIKXOZ|1300,1301,SIKXOZ,25.0
search2|SIKXOZ10|1301,1302,SIKXOZ10,25.0
search2|SIKXOZ10|1302,1303,SIKXOZ10,25.0
search2|SILWUG|1303,1304,SILWUG,29.0
search2|SINBOK|1304,1305,SINBOK,30.0
search2|SINBOK|1305,1306,SINBOK,30.0
search2|SINBUQ|1306,1307,SINBUQ,30.0
search2|SIQSEU|1307,1308,SIQSEU,29.0
search2|SIRLEK|1308,1309,SIRLEK,29.0
search2|SISDIJ|1309,1310,SISDIJ,29.0
search2|SISGEK|1310,1311,SISGEK,27.0
search2|SISGIO|1311,1312,SISGIO,27.0
search2|SISGOU|1312,1313,SISGOU,27.0
search2|SISGOU|1313,1314,SISGOU,27.0
search2|SISGUA|1314,1315,SISGUA,27.0
search2|SISGUA|1315,1316,SISGUA,27.0
search2|SISGUA|1316,1317,SISGUA,27.0
search2|SISHAH|1317,1318,SISHAH,27.0
search2|SISHAH|1318,1319,SISHAH,27.0
search2|SISKAK|1319,1320,SISKAK,27.0
search2|SISTET|1320,1321,SISTET,29.0
search2|SIWTUQ|1321,1322,SIWTUQ,29.0
search2|SIWZUW|1322,1323,SIWZUW,29.0
search2|SIXDEL|1323,1324,SIXDEL,29.0
search2|SIXLOA|1324,1325,SIXLOA,28.0
search2|SIXLUG|1325,1326,SIXLUG,27.0
search2|SIXLUG|1326,1327,SIXLUG,27.0
search2|SIXSAV|1327,1328,SIXSAV,29.0
search2|SOFBOE|1328,1329,SOFBOE,82.0
search2|SOFBOE|1329,1330,SOFBOE,29.0
search2|SOFBOE|1330,1331,SOFBOE,29.0
search2|SOHKEF|1331,1332,SOHKEF,29.0
search2|SOHKEF|1332,1333,SOHKEF,29.0
search2|SOTCEK|1333,1334,SOTCEK,30.0
search2|SOTCEK|1334,1335,SOTCEK,30.0
search2|SOVMAS|1335,1336,SOVMAS,29.0
search2|SOVMEW|1336,1337,SOVMEW,29.0
search2|SOVMIA|1337,1338,SOVMIA,29.0
search2|SUHDEE|1338,1339,SUHDEE,25.0
search2|SUJHAJ|1339,1340,SUJHAJ,64.0
search2|SUJHEN|1340,1341,SUJHEN,65.0
search2|SUJHIR|1341,1342,SUJHIR,66.0
search2|TAHWUX|1342,1343,TAHWUX,25.0
search2|TAHXAE|1343,1344,TAHXAE,27.0
search2|TANMED|1344,1345,TANMED,29.0
search2|TANMED|1345,1346,TANMED,29.0
search2|TAVRIR|1346,1347,TAVRIR,29.0
search2|TAVRIR|1347,1348,TAVRIR,29.0
search2|TAVRIR|1348,1349,TAVRIR,29.0
search2|TAVRIR|1349,1350,TAVRIR,29.0
search2|TEDPEX|1350,1351,TEDPEX,25.0
search2|TEHDAN|1351,1352,TEHDAN,57.0
search2|TEHDAN|1352,1353,TEHDAN,57.0
search2|TEHDER|1353,1354,TEHDER,68.0
search2|TEXNIT|1354,1355,TEXNIT,25.0
search2|TEXNIT|1355,1356,TEXNIT,28.0
search2|TEXNOZ|1356,1357,TEXNOZ,25.0
search2|TEXNOZ|1357,1358,TEXNOZ,28.0
search2|TILXIZ|1358,1359,TILXIZ,29.0
search2|TILXOF|1359,1360,TILXOF,29.0
search2|TIMKOQ|1360,1361,TIMKOQ,29.0
search2|TIRHUA|1361,1362,TIRHUA,29.0
search2|TIRHUA|1362,1363,TIRHUA,29.0
search2|TIRJAI|1363,1364,TIRJAI,29.0
search2|TIRJAI|1364,1365,TIRJAI,29.0
search2|TIWPAQ|1365,1366,TIWPAQ,26.0
search2|TIXQAU|1366,1367,TIXQAU,27.0
search2|TIXQAU|1367,1368,TIXQAU,27.0
search2|TIXQAU|1368,1369,TIXQAU,27.0
search2|TIXQAU|1369,1370,TIXQAU,27.0
search2|TIXQAU01|1370,1371,TIXQAU01,27.0
search2|TIXQAU01|1371,1372,TIXQAU01,27.0
search2|TIXQAU01|1372,1373,TIXQAU01,27.0
search2|TIXQAU01|1373,1374,TIXQAU01,27.0
search2|TOPJEP|1374,1375,TOPJEP,28.0
search2|TOPJEP|1375,1376,TOPJEP,28.0
search2|TOPJEP|1376,1377,TOPJEP,28.0
search2|TOPJEP|1377,1378,TOPJEP,28.0
search2|TOSTON|1378,1379,TOSTON,29.0
search2|TOSTUT|1379,1380,TOSTUT,29.0
search2|TOSVEF|1380,1381,TOSVEF,29.0
search2|TOTTON|1381,1382,TOTTON,29.0
search2|TOTTON|1382,1383,TOTTON,29.0
search2|TOTTUT|1383,1384,TOTTUT,29.0
search2|TOTTUT|1384,1385,TOTTUT,29.0
search2|TOXRUW|1385,1386,TOXRUW,27.0
search2|TOXRUW|1386,1387,TOXRUW,27.0
search2|TOXSAD|1387,1388,TOXSAD,27.0
search2|TOXSAD|1388,1389,TOXSAD,27.0
search2|TUSDAN|1389,1390,TUSDAN,29.0
search2|TUSDER|1390,1391,TUSDER,29.0
search2|TUZTIT|1391,1392,TUZTIT,29.0
search2|UCAROH|1392,1393,UCAROH,30.0
search2|UCAROH|1393,1394,UCAROH,30.0
search2|UCARUN|1394,1395,UCARUN,30.0
search2|UCASAU|1395,1396,UCASAU,30.0
search2|UCASAU|1396,1397,UCASAU,30.0
search2|UCIJID|1397,1398,UCIJID,29.0
search2|UCIJOJ|1398,1399,UCIJOJ,29.0
search2|UCIJUP|1399,1400,UCIJUP,29.0
search2|UDOTUD|1400,1401,UDOTUD,29.0
search2|UDUYIB|1401,1402,UDUYIB,64.0
search2|UFARAU|1402,1403,UFARAU,30.0
search2|UFAREY|1403,1404,UFAREY,30.0
search2|UFAREY|1404,1405,UFAREY,30.0
search2|UHINAA|1405,1406,UHINAA,29.0
search2|UHINEE|1406,1407,UHINEE,29.0
search2|UHOFUS|1407,1408,UHOFUS,26.0
search2|UHOGED|1408,1409,UHOGED,23.0
search2|ULATOR|1409,1410,ULATOR,30.0
search2|ULATOR|1410,1411,ULATOR,30.0
search2|UNOQUM|1411,1412,UNOQUM,39.0
search2|UNORAT|1412,1413,UNORAT,71.0
search2|UNOREX|1413,1414,UNOREX,70.0
search2|UNORIB|1414,1415,UNORIB,71.0
search2|UNOROH|1415,1416,UNOROH,70.0
search2|UNORUN|1416,1417,UNORUN,70.0
search2|UNOSAU|1417,1418,UNOSAU,70.0
search2|UNOSEY|1418,1419,UNOSEY,39.0
search2|UNOSIC|1419,1420,UNOSIC,71.0
search2|UPASIQ|1420,1421,UPASIQ,29.0
search2|UPASOW|1421,1422,UPASOW,29.0
search2|UPASUC|1422,1423,UPASUC,29.0
search2|USORAX|1423,1424,USORAX,30.0
search2|UTIVAW|1424,1425,UTIVAW,27.0
search2|UWANUE|1425,1426,UWANUE,48.0
search2|UYEKIT|1426,1427,UYEKIT,28.0
search2|UYEKOZ|1427,1428,UYEKOZ,28.0
search2|UYEKUF|1428,1429,UYEKUF,28.0
search2|UYEKUF|1429,1430,UYEKUF,28.0
search2|UZANOB|1430,1431,UZANOB,29.0
search2|UZANUH|1431,1432,UZANUH,29.0
search2|UZUXAP|1432,1433,UZUXAP,29.0
search2|UZUXET|1433,1434,UZUXET,29.0
search2|UZUXIX|1434,1435,UZUXIX,29.0
search2|UZUXOD|1435,1436,UZUXOD,29.0
search2|UZUXUJ|1436,1437,UZUXUJ,29.0
search2|UZUXUJ|1437,1438,UZUXUJ,29.0
search2|VAGLIY|1438,1439,VAGLIY,82.0
search2|VALZAJ|1439,1440,VALZAJ,29.0
search2|VALZEN|1440,1441,VALZEN,29.0
search2|VAMMAY|1441,1442,VAMMAY,30.0
search2|VAMMEC|1442,1443,VAMMEC,30.0
search2|VAMMOM|1443,1444,VAMMOM,30.0
search2|VAMMUS|1444,1445,VAMMUS,30.0
search2|VAMNAZ|1445,1446,VAMNAZ,30.0
search2|VEDHER|1446,1447,VEDHER,64.0
search2|VEFFIV|1447,1448,VEFFIV,29.0
search2|VEFFOB|1448,1449,VEFFOB,29.0
search2|VEGFAO|1449,1450,VEGFAO,3.0
search2|VEGFAO|1450,1451,VEGFAO,3.0
search2|VEGFAO|1451,1452,VEGFAO,3.0
search2|VEKWOY|1452,1453,VEKWOY,30.0
search2|VEKWOY|1453,1454,VEKWOY,26.0
search2|VEKWUE|1454,1455,VEKWUE,26.0
search2|VEKWUE|1455,1456,VEKWUE,30.0
search2|VENWAQ|1456,1457,VENWAQ,26.0
search2|VENWEU|1457,1458,VENWEU,28.0
search2|VENWIY|1458,1459,VENWIY,27.0
search2|VENWIY|1459,1460,VENWIY,27.0
search2|VENWIY|1460,1461,VENWIY,27.0
search2|VENWIY|1461,1462,VENWIY,27.0
search2|VERGUU|1462,1463,VERGUU,29.0
search2|VETNAK|1463,1464,VETNAK,30.0
search2|VETNAK01|1464,1465,VETNAK01,30.0
search2|VEWBEE|1465,1466,VEWBEE,67.0
search2|VEWBEE|1466,1467,VEWBEE,67.0
search2|VEWDEG|1467,1468,VEWDEG,71.0
search2|VEXQIZ|1468,1469,VEXQIZ,29.0
search2|VEXQIZ|1469,1470,VEXQIZ,29.0
search2|VEXQIZ|1470,1471,VEXQIZ,29.0
search2|VIGCAS|1471,1472,VIGCAS,26.0
search2|VIGCEW|1472,1473,VIGCEW,26.0
search2|VIGCIA|1473,1474,VIGCIA,26.0
search2|VIGCIA|1474,1475,VIGCIA,26.0
search2|VIGCOG|1475,1476,VIGCOG,26.0
search2|VIGDAT|1476,1477,VIGDAT,26.0
search2|VIJQUA|1477,1478,VIJQUA,30.0
search2|VIJRIQ|1478,1479,VIJRIQ,28.0
search2|VIJRIQ|1479,1480,VIJRIQ,28.0
search2|VIJRIQ|1480,1481,VIJRIQ,28.0
search2|VIJRIQ|1481,1482,VIJRIQ,28.0
search2|VISLIT|1482,1483,VISLIT,29.0
search2|VISLIT|1483,1484,VISLIT,29.0
search2|VIXLET|1484,1485,VIXLET,25.0
search2|VIXLET|1485,1486,VIXLET,25.0
search2|VIYDIQ|1486,1487,VIYDIQ,30.0
search2|VIYHEQ|1487,1488,VIYHEQ,30.0
search2|VOFRAK|1488,1489,VOFRAK,25.0
search2|VOGRAM|1489,1490,VOGRAM,30.0
search2|VONQOF|1490,1491,VONQOF,30.0
search2|VONQOF|1491,1492,VONQOF,30.0
search2|VONQOF|1492,1493,VONQOF,30.0
search2|VONQOF|1493,1494,VONQOF,30.0
search2|VOSMAT|1494,1495,VOSMAT,3.0
search2|VOSMAT|1495,1496,VOSMAT,57.0
search2|VOSMAT|1496,1497,VOSMAT,3.0
search2|VUWCUN|1497,1498,VUWCUN,25.0
search2|VUWDAU|1498,1499,VUWDAU,25.0
search2|VUWDAU|1499,1500,VUWDAU,25.0
search2|WAKPOO|1500,1501,WAKPOO,29.0
search2|WAKQEF|1501,1502,WAKQEF,29.0
search2|WAKQEF01|1502,1503,WAKQEF01,29.0
search2|WAKQIJ|1503,1504,WAKQIJ,29.0
search2|WATGIH|1504,1505,WATGIH,82.0
search2|WATGIH|1505,1506,WATGIH,29.0
search2|WATGON|1506,1507,WATGON,29.0
search2|WATYID|1507,1508,WATYID,29.0
search2|WATYID|1508,1509,WATYID,29.0
search2|WEBSEB|1509,1510,WEBSEB,28.0
search2|WEBSEB|1510,1511,WEBSEB,28.0
search2|WECLEY|1511,1512,WECLEY,27.0
search2|WECPEC|1512,1513,WECPEC,30.0
search2|WECQEA|1513,1514,WECQEA,66.0
search2|WEMFUT|1514,1515,WEMFUT,25.0
search2|WENGIF|1515,1516,WENGIF,25.0
search2|WENGIF|1516,1517,WENGIF,25.0
search2|WIJNUA|1517,1518,WIJNUA,25.0
search2|WIJNUA|1518,1519,WIJNUA,25.0
search2|WIJPEM|1519,1520,WIJPEM,25.0
search2|WIJPEM|1520,1521,WIJPEM,25.0
search2|WIJPOW|1521,1522,WIJPOW,25.0
search2|WIJPOW|1522,1523,WIJPOW,25.0
search2|WIJPOW|1523,1524,WIJPOW,25.0
search2|WIJPOW|1524,1525,WIJPOW,25.0
search2|WOBLEG|1525,1526,WOBLEG,29.0
search2|WOBLEG01|1526,1527,WOBLEG01,29.0
search2|WOGSES|1527,1528,WOGSES,30.0
search2|WOGSIW|1528,1529,WOGSIW,30.0
search2|WOGSIW|1529,1530,WOGSIW,30.0
search2|WOGSOC|1530,1531,WOGSOC,28.0
search2|WOGVAR|1531,1532,WOGVAR,29.0
search2|WOGVAR|1532,1533,WOGVAR,29.0
search2|WOGVAR|1533,1534,WOGVAR,29.0
search2|WOLKEP|1534,1535,WOLKEP,29.0
search2|WOSPUR|1535,1536,WOSPUR,3.0
search2|WOSPUR|1536,1537,WOSPUR,62.0
search2|WOSPUR|1537,1538,WOSPUR,3.0
search2|WUBFIK|1538,1539,WUBFIK,3.0
search2|WUBFIK|1539,1540,WUBFIK,70.0
search2|WUBFIK|1540,1541,WUBFIK,3.0
search2|WUKPAU|1541,1542,WUKPAU,29.0
search2|WUKPEY|1542,1543,WUKPEY,29.0
search2|WUXTUF|1543,1544,WUXTUF,29.0
search2|WUXTUF|1544,1545,WUXTUF,29.0
search2|WUXVAN|1545,1546,WUXVAN,29.0
search2|WUXVAN|1546,1547,WUXVAN,29.0
search2|WUXVER|1547,1548,WUXVER,29.0
search2|WUXVIV|1548,1549,WUXVIV,30.0
search2|WUXVOB|1549,1550,WUXVOB,30.0
search2|WUXVUH|1550,1551,WUXVUH,30.0
search2|WUXWAO|1551,1552,WUXWAO,30.0
search2|WUZXIZ|1552,1553,WUZXIZ,29.0
search2|WUZXIZ|1553,1554,WUZXIZ,29.0
search2|XALZOZ|1554,1555,XALZOZ,27.0
search2|XALZUF|1555,1556,XALZUF,29.0
search2|XAMBAO|1556,1557,XAMBAO,27.0
search2|XEBDOX|1557,1558,XEBDOX,28.0
search2|XEBDOX|1558,1559,XEBDOX,28.0
search2|XEFYUD|1559,1560,XEFYUD,28.0
search2|XEGFOE|1560,1561,XEGFOE,30.0
search2|XEJGID|1561,1562,XEJGID,29.0
search2|XEPHUV|1562,1563,XEPHUV,66.0
search2|XIQXAA|1563,1564,XIQXAA,27.0
search2|XIQXEE|1564,1565,XIQXEE,27.0
search2|XIQXEE|1565,1566,XIQXEE,27.0
search2|XIQXII|1566,1567,XIQXII,27.0
search2|XIQXII|1567,1568,XIQXII,27.0
search2|XIQXOO|1568,1569,XIQXOO,27.0
search2|XIQXUU|1569,1570,XIQXUU,27.0
search2|XIQXUU|1570,1571,XIQXUU,27.0
search2|XISWAY|1571,1572,XISWAY,28.0
search2|XIWFOA|1572,1573,XIWFOA,28.0
search2|XIWFUG|1573,1574,XIWFUG,28.0
search2|XIWFUG|1574,1575,XIWFUG,28.0
search2|XIWGAN|1575,1576,XIWGAN,28.0
search2|XIWGAN|1576,1577,XIWGAN,28.0
search2|XIWLUM|1577,1578,XIWLUM,30.0
search2|XIWMAT|1578,1579,XIWMAT,25.0
search2|XIWMEX|1579,1580,XIWMEX,25.0
search2|XORSED|1580,1581,XORSED,29.0
search2|XUHLUI|1581,1582,XUHLUI,30.0
search2|XUHMAP|1582,1583,XUHMAP,30.0
search2|XUHMAP|1583,1584,XUHMAP,30.0
search2|XUHMAP01|1584,1585,XUHMAP01,30.0
search2|XUHMAP01|1585,1586,XUHMAP01,30.0
search2|XUHMET|1586,1587,XUHMET,30.0
search2|XUNWEI|1587,1588,XUNWEI,29.0
search2|XUNWEI|1588,1589,XUNWEI,29.0
search2|XUNWIM|1589,1590,XUNWIM,30.0
search2|XUPQOR|1590,1591,XUPQOR,28.0
search2|XUPQUX|1591,1592,XUPQUX,28.0
search2|XUPRAE|1592,1593,XUPRAE,28.0
search2|XUWJIJ|1593,1594,XUWJIJ,29.0
search2|XUYJOT|1594,1595,XUYJOT,28.0
search2|XUZFIJ|1595,1596,XUZFIJ,28.0
search2|XUZFOP|1596,1597,XUZFOP,29.0
search2|YADNIB|1597,1598,YADNIB,25.0
search2|YAGXOX|1598,1599,YAGXOX,29.0
search2|YANNOU|1599,1600,YANNOU,28.0
search2|YANNUA|1600,1601,YANNUA,28.0
search2|YAZSOH|1601,1602,YAZSOH,25.0
search2|YELGAX|1602,1603,YELGAX,29.0
search2|YEQCUT|1603,1604,YEQCUT,28.0
search2|YEQCUT|1604,1605,YEQCUT,28.0
search2|YEQRAQ|1605,1606,YEQRAQ,25.0
search2|YEQRAQ|1606,1607,YEQRAQ,29.0
search2|YETGEK|1607,1608,YETGEK,29.0
search2|YEXMAT|1608,1609,YEXMAT,26.0
search2|YEXMAT|1609,1610,YEXMAT,26.0
search2|YIJTUH|1610,1611,YIJTUH,48.0
search2|YILQIX|1611,1612,YILQIX,66.0
search2|YILQOD|1612,1613,YILQOD,66.0
search2|YILQUJ|1613,1614,YILQUJ,66.0
search2|YILQUJ|1614,1615,YILQUJ,66.0
search2|YILRAQ|1615,1616,YILRAQ,66.0
search2|YILRAQ|1616,1617,YILRAQ,66.0
search2|YIMKIO|1617,1618,YIMKIO,30.0
search2|YIMKIO|1618,1619,YIMKIO,30.0
search2|YIMKOU|1619,1620,YIMKOU,30.0
search2|YIVFUH|1620,1621,YIVFUH,30.0
search2|YIVHAP|1621,1622,YIVHAP,30.0
search2|YIWXOS|1622,1623,YIWXOS,30.0
search2|YIWXOS|1623,1624,YIWXOS,30.0
search2|YIWXOS|1624,1625,YIWXOS,30.0
search2|YIWXUY|1625,1626,YIWXUY,28.0
search2|YIWXUY|1626,1627,YIWXUY,28.0
search2|YIWYAF|1627,1628,YIWYAF,30.0
search2|YIWYEJ|1628,1629,YIWYEJ,28.0
search2|YIWYEJ|1629,1630,YIWYEJ,28.0
search2|YIWYIN|1630,1631,YIWYIN,28.0
search2|YIYQEE|1631,1632,YIYQEE,27.0
search2|YIYQII|1632,1633,YIYQII,30.0
search2|YIYQOO|1633,1634,YIYQOO,25.0
search2|YIYQUU|1634,1635,YIYQUU,30.0
search2|YIYQUU|1635,1636,YIYQUU,30.0
search2|YIYRAB|1636,1637,YIYRAB,30.0
search2|YIYRAB|1637,1638,YIYRAB,30.0
search2|YIYRIJ|1638,1639,YIYRIJ,30.0
search2|YIYRIJ|1639,1640,YIYRIJ,30.0
search2|YIYRIJ|1640,1641,YIYRIJ,30.0
search2|YIYRIJ|1641,1642,YIYRIJ,30.0
search2|YOCNIQ|1642,1643,YOCNIQ,50.0
search2|YOJSIB|1643,1644,YOJSIB,28.0
search2|YOJSIB|1644,1645,YOJSIB,28.0
search2|YOPBUD|1645,1646,YOPBUD,30.0
search2|YOPMAT|1646,1647,YOPMAT,29.0
search2|YOPMAT|1647,1648,YOPMAT,29.0
search2|YOPSAA|1648,1649,YOPSAA,30.0
search2|YUMBIT|1649,1650,YUMBIT,29.0
search2|YUMBIT|1650,1651,YUMBIT,29.0
search2|YUMBOZ|1651,1652,YUMBOZ,29.0
search2|YUMBOZ|1652,1653,YUMBOZ,29.0
search2|YUMBUF|1653,1654,YUMBUF,29.0
search2|YUMBUF|1654,1655,YUMBUF,29.0
search2|YUMBUF|1655,1656,YUMBUF,29.0
search2|YUMBUF|1656,1657,YUMBUF,29.0
search2|YUMCAM|1657,1658,YUMCAM,29.0
search2|YUMCAM|1658,1659,YUMCAM,29.0
search2|YUMCAM|1659,1660,YUMCAM,29.0
search2|YUMCIU|1660,1661,YUMCIU,29.0
search2|YUMCIU|1661,1662,YUMCIU,29.0
search2|YUMPUT|1662,1663,YUMPUT,29.0
search2|YUMQAA|1663,1664,YUMQAA,29.0
search2|YUMQAA|1664,1665,YUMQAA,29.0
search2|ZEBYEN|1665,1666,ZEBYEN,30.0
search2|ZEBYEN|1666,1667,ZEBYEN,30.0
search2|ZEBYEN|1667,1668,ZEBYEN,30.0
search2|ZEBYEN|1668,1669,ZEBYEN,30.0
search2|ZERDEF|1669,1670,ZERDEF,29.0
search2|ZERDEF|1670,1671,ZERDEF,30.0
search2|ZETWOK|1671,1672,ZETWOK,25.0
search2|ZETWOK|1672,1673,ZETWOK,25.0
search2|ZETWOK|1673,1674,ZETWOK,25.0
search2|ZETWOK|1674,1675,ZETWOK,25.0
search2|ZEZCAI|1675,1676,ZEZCAI,29.0
search2|ZEZCEM|1676,1677,ZEZCEM,29.0
search2|ZEZYIO|1677,1678,ZEZYIO,66.0
search2|ZEZYIO|1678,1679,ZEZYIO,66.0
search2|ZICZAO|1679,1680,ZICZAO,29.0
search2|ZICZAO|1680,1681,ZICZAO,29.0
search2|ZIDVAJ|1681,1682,ZIDVAJ,29.0
search2|ZIFJUT|1682,1683,ZIFJUT,25.0
search2|ZIGQIP|1683,1684,ZIGQIP,28.0
search2|ZIJFON|1684,1685,ZIJFON,47.0
search2|ZIJFON|1685,1686,ZIJFON,47.0
search2|ZIXYAI|1686,1687,ZIXYAI,25.0
search2|ZIXYAI|1687,1688,ZIXYAI,26.0
search2|ZIZNON|1688,1689,ZIZNON,28.0
search2|ZODKEI|1689,1690,ZODKEI,30.0
search2|ZODKIM|1690,1691,ZODKIM,30.0
search2|ZODKIM|1691,1692,ZODKIM,30.0
search2|ZOJFEJ|1692,1693,ZOJFEJ,28.0
search2|ZOJFEJ|1693,1694,ZOJFEJ,29.0
search2|ZONVIH|1694,1695,ZONVIH,26.0
search2|ZONVIH|1695,1696,ZONVIH,26.0
search2|ZULBIR|1696,1697,ZULBIR,28.0
search2|ZULBOX|1697,1698,ZULBOX,28.0
